"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","IRAGE BROKING SERVICES LLP","BUY","86,178","119.23","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","MUSIGMA SECURITIES","BUY","1,41,851","121.28","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","MUSIGMA SECURITIES","SELL","1,41,851","121.38","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,59,250","120.45","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,59,250","120.33","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","PANKAJ RAMESHBHAI DOBARIYA","BUY","77,760","122.09","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","PANKAJ RAMESHBHAI DOBARIYA","SELL","77,760","122.26","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","QE SECURITIES LLP","BUY","82,815","119.33","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","QE SECURITIES LLP","SELL","82,864","119.57","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","SHARE INDIA SECURITIES LIMITED","BUY","1,09,255","121.40","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","SHARE INDIA SECURITIES LIMITED","SELL","1,09,255","120.80","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","BUY","1,10,654","120.17","-"
"24-SEP-2025","BHARATGEAR","Bharat Gears Ltd","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","SELL","1,10,654","120.39","-"
"24-SEP-2025","COFFEEDAY","Coffee Day Enterprise Ltd","AHIH RESORTS AND RETREAT PRIVATE LIMITED","BUY","88,28,793","44.45","-"
"24-SEP-2025","COFFEEDAY","Coffee Day Enterprise Ltd","MALAVIKA HEGDE","SELL","88,28,793","44.45","-"
"24-SEP-2025","DBEIL","Deepak Builders & Eng I L","RP FAMILY PRIVATE TRUST","BUY","3,02,576","178.67","-"
"24-SEP-2025","DIVINEHIRA","Divine Hira Jewellers Ltd","SOCRADAMUS CAPITAL PRIVATE LIMITED  .","BUY","75,200","91.08","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","EPITOME TRADING AND INVESTMENTS","SELL","94,750","1,786.89","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","32,573","1,793.52","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","32,573","1,795.64","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","63,001","1,722.19","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","SELL","93,001","1,803.89","-"
"24-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","SETU SECURITIES PRIVATE LIMITED","SELL","90,000","1,725.52","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","ANKITA VISHAL SHAH","SELL","1,64,800","101.30","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","ANKITA VISHAL SHAH","BUY","1,64,800","93.29","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","KADAYAM RAMANATHAN  BHARAT","BUY","2,00,000","93.00","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","KANODIA STOCK BROKING PVT.LTD.","BUY","11,200","99.70","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","KANODIA STOCK BROKING PVT.LTD.","SELL","1,07,200","93.66","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","KAPIL AHUJA","BUY","1,44,000","104.55","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","NIKUNJ KAUSHIK SHAH","BUY","96,000","93.46","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","NIKUNJ KAUSHIK SHAH","SELL","96,000","101.73","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","PROGNOSIS SECURITIES PVT. LTD","BUY","1,39,200","100.21","-"
"24-SEP-2025","FORCAS","Forcas Studio Limited","PROGNOSIS SECURITIES PVT. LTD","SELL","5,21,600","93.45","-"
"24-SEP-2025","GANESHIN","Ganesh Infraworld Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","2,49,600","227.50","-"
"24-SEP-2025","GATECH","GACM Technologies Limited","ACHINTYA SECURITIES PRIVATE LIMITED","BUY","63,95,875","0.90","-"
"24-SEP-2025","GATECH","GACM Technologies Limited","ACHINTYA SECURITIES PRIVATE LIMITED","SELL","71,82,209","0.91","-"
"24-SEP-2025","GATECH","GACM Technologies Limited","SHARE INDIA SECURITIES LIMITED","BUY","61,29,090","0.91","-"
"24-SEP-2025","GATECH","GACM Technologies Limited","SHARE INDIA SECURITIES LIMITED","SELL","89,98,821","0.89","-"
"24-SEP-2025","KESORAMIND","Kesoram Industries Ltd.","AXIS BANK LIMITED","SELL","20,66,172","5.96","-"
"24-SEP-2025","MAXVOLT","Maxvolt Energy Indus L","YASH HITESH PATEL","BUY","92,000","230.00","-"
"24-SEP-2025","MEDICO","Medico Remedies Limited","ARYAMAN CAPITAL MARKETS LIMITED","SELL","6,50,000","48.02","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","HRTI PRIVATE LIMITED","SELL","13,24,607","63.99","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","HRTI PRIVATE LIMITED","BUY","14,27,177","63.26","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","MATHISYS ADVISORS LLP","BUY","13,88,338","64.09","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","MATHISYS ADVISORS LLP","SELL","13,96,265","63.77","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","QE SECURITIES LLP","SELL","10,75,911","63.80","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","QE SECURITIES LLP","BUY","12,11,885","64.05","-"
"24-SEP-2025","MICEL","MIC Electronics Ltd","R R K ENTERPRISE PRIVATE LIMITED","SELL","15,00,000","62.73","-"
"24-SEP-2025","MINDACORP","Minda Corporation Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","23,37,376","581.73","-"
"24-SEP-2025","MINDACORP","Minda Corporation Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","23,37,376","581.37","-"
"24-SEP-2025","MUNJALAU","Munjal Auto Industries Li","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","6,90,869","103.98","-"
"24-SEP-2025","MUNJALAU","Munjal Auto Industries Li","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","6,90,869","104.07","-"
"24-SEP-2025","NIKITA","Nikita Papers Limited","AFTERTRADE BROKING PRIVATE LIMITED","BUY","1,64,400","115.39","-"
"24-SEP-2025","OBSCP","OBSC Perfection Limited","NIVEDITA RITESH OSWAL","SELL","1,29,600","320.10","-"
"24-SEP-2025","PARADEEP","Paradeep Phosphates Ltd","ZUARI MAROC PHOSPHATES PRIVATE LIMITED","BUY","97,49,992","182.06","-"
"24-SEP-2025","RATNAVEER","Ratnaveer Precision Eng L","WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED","SELL","3,58,379","152.34","-"
"24-SEP-2025","RATNAVEER","Ratnaveer Precision Eng L","WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED","BUY","3,58,379","153.19","-"
"24-SEP-2025","REGAAL","Regaal Resources Limited","VPK GLOBAL VENTURES FUND - SCHEME 1","SELL","7,00,000","96.25","-"
"24-SEP-2025","SANGINITA","Sanginita Chemicals Limit","DINESHSINH BHIMSINH CHAVADA","SELL","2,00,000","10.00","-"
"24-SEP-2025","TATAINVEST","Tata Inv. Corpn Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","2,74,044","8,735.61","-"
"24-SEP-2025","TATAINVEST","Tata Inv. Corpn Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","2,74,044","8,743.53","-"
"24-SEP-2025","TOLINS","Tolins Tyres Limited","HRTI PRIVATE LIMITED","BUY","2,03,770","196.24","-"
"24-SEP-2025","TOLINS","Tolins Tyres Limited","HRTI PRIVATE LIMITED","SELL","2,17,270","195.55","-"
"24-SEP-2025","URAVIDEF","URAVI DEFENCE & TECH LTD","VINEY CORPORATION  LIMITED","SELL","61,511","257.29","-"
"24-SEP-2025","VMSTMT","VMS TMT Limited","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","SELL","1","101.00","-"
"24-SEP-2025","VMSTMT","VMS TMT Limited","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","3,00,015","103.03","-"
"24-SEP-2025","VMSTMT","VMS TMT Limited","SOMANI STOCK BROKING PVT LTD","BUY","3,00,000","104.90","-"
"24-SEP-2025","WHEELS","Wheels India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,22,785","872.27","-"
"24-SEP-2025","WHEELS","Wheels India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,22,785","872.62","-"
"24-SEP-2025","ZUARIIND","Zuari Industries Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","2,04,319","350.41","-"
"24-SEP-2025","ZUARIIND","Zuari Industries Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","2,04,319","350.71","-"
"24-SEP-2025","ZUARIIND","Zuari Industries Limited","NEO APEX SHARE BROKING SERVICES LLP","SELL","1,29,886","375.41","-"
"24-SEP-2025","ZUARIIND","Zuari Industries Limited","NEO APEX SHARE BROKING SERVICES LLP","BUY","1,56,386","375.19","-"
"25-SEP-2025","AWFIS","Awfis Space Solutions Ltd","QRG INVESTMENTS AND HOLDINGS LIMITED","SELL","3,67,408","591.17","-"
"25-SEP-2025","BALKRISHNA","Balkrshna Paper Mills Ltd","RIMPY MITTAL","BUY","2,70,051","25.08","-"
"25-SEP-2025","BALKRISHNA","Balkrshna Paper Mills Ltd","RIMPY MITTAL","SELL","3,23,051","24.70","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","DIPAN MEHTA COMMODITIES PRIVATE LIMITED","SELL","2,60,532","286.37","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","DIPAN MEHTA COMMODITIES PRIVATE LIMITED","BUY","2,78,532","284.90","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","2,27,464","286.94","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","2,54,474","285.43","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","GRT STRATEGIC VENTURES LLP","BUY","4,96,924","283.48","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","GRT STRATEGIC VENTURES LLP","SELL","4,96,924","283.67","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","INDUBEN VITHALBHAI KAPURIYA","SELL","1,82,717","282.50","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","INDUBEN VITHALBHAI KAPURIYA","BUY","1,89,741","282.00","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","IRAGE BROKING SERVICES LLP","SELL","2,68,675","283.02","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","IRAGE BROKING SERVICES LLP","BUY","5,36,449","286.44","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","MUSIGMA SECURITIES","SELL","9,96,994","285.24","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","MUSIGMA SECURITIES","BUY","9,96,994","284.96","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","9,03,089","284.76","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","9,03,089","285.02","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","QE SECURITIES LLP","SELL","2,53,368","276.79","-"
"25-SEP-2025","CHEMCON","Chemcon Special Chem Ltd","QE SECURITIES LLP","BUY","2,54,581","277.10","-"
"25-SEP-2025","DEVX","Dev Accelerator Limited","AMIT RANCHHODLAL CHOKSHI","BUY","7,50,000","56.03","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","AAGAM INVESTMENTS","SELL","54,000","1,802.28","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","CAPRI GLOBAL HOLDINGS PRIVATE LIMITED","BUY","45,000","1,795.69","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","SELL","37,999","1,831.52","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","37,999","1,804.72","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","RAMDOOT REALTORS PVT LTD","BUY","11,150","1,816.36","-"
"25-SEP-2025","EIMCOELECO","Eimco Elecon (India) Ltd.","RAMDOOT REALTORS PVT LTD","SELL","47,200","1,784.13","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","32,18,189","255.85","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","32,18,189","255.69","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","IRAGE BROKING SERVICES LLP","BUY","5,54,352","254.53","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","IRAGE BROKING SERVICES LLP","SELL","5,86,667","254.01","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","6,96,809","255.73","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","6,96,809","255.49","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","MUSIGMA SECURITIES","BUY","10,59,038","254.66","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","MUSIGMA SECURITIES","SELL","10,59,038","254.76","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","13,07,297","254.06","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","13,07,297","253.92","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","PACE STOCK BROKING SERVICES PVT LTD","SELL","6,85,275","255.22","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","PACE STOCK BROKING SERVICES PVT LTD","BUY","6,87,275","255.07","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","QE SECURITIES LLP","SELL","7,12,475","258.68","-"
"25-SEP-2025","FCL","Fineotex Chemical Limited","QE SECURITIES LLP","BUY","7,12,952","258.10","-"
"25-SEP-2025","FORCAS","Forcas Studio Limited","KADAYAM RAMANATHAN  BHARAT","SELL","2,00,000","104.18","-"
"25-SEP-2025","FORCAS","Forcas Studio Limited","VARSHA RAJIV AGARWAL","BUY","1,93,600","104.15","-"
"25-SEP-2025","GLOBE","Globe Textiles (I) Ltd.","BHAVIK SURYAKANT PARIKH","BUY","24,00,000","2.24","-"
"25-SEP-2025","GRMOVER","GRM Overseas Limited","GARG ATUL","SELL","10,00,000","357.00","-"
"25-SEP-2025","GRMOVER","GRM Overseas Limited","MAMTA  GARG","SELL","6,25,000","357.00","-"
"25-SEP-2025","GRMOVER","GRM Overseas Limited","NIKHIL VORA","BUY","3,10,000","357.00","-"
"25-SEP-2025","GRMOVER","GRM Overseas Limited","R G  FAMILY TRUST","BUY","6,25,000","357.00","-"
"25-SEP-2025","GRMOVER","GRM Overseas Limited","SINGULARITY EQUITY FUND I","BUY","6,90,000","357.00","-"
"25-SEP-2025","IVALUE","Ivalue Infosolutions Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","3,25,062","285.46","-"
"25-SEP-2025","IVALUE","Ivalue Infosolutions Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","3,25,062","284.81","-"
"25-SEP-2025","IVALUE","Ivalue Infosolutions Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","3,48,597","283.48","-"
"25-SEP-2025","IVALUE","Ivalue Infosolutions Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","3,48,597","283.69","-"
"25-SEP-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","MANGAL KESHAV CAPITAL LIMITED","BUY","2,00,000","62.60","-"
"25-SEP-2025","JYOTIGLOBL","Jyoti Global Plast Ltd","VIKASA INDIA EIF I FUND","SELL","1,00,000","59.46","-"
"25-SEP-2025","MAMATA","Mamata Machinery Limited","HRTI PRIVATE LIMITED","BUY","1,74,723","492.44","-"
"25-SEP-2025","MAMATA","Mamata Machinery Limited","HRTI PRIVATE LIMITED","SELL","1,77,616","497.76","-"
"25-SEP-2025","MCL","Madhav Copper Limited","TRUPTI SURESHBHAI KUKADIA","SELL","1,43,203","54.98","-"
"25-SEP-2025","NATCAPSUQ","Natural Capsules Limited","BYTES AND PIXELS FINSOFT LLP .","SELL","78,419","259.77","-"
"25-SEP-2025","NATCAPSUQ","Natural Capsules Limited","BYTES AND PIXELS FINSOFT LLP .","BUY","1,02,153","258.86","-"
"25-SEP-2025","NETWEB","Netweb Tech India Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","2,92,155","3,556.24","-"
"25-SEP-2025","NETWEB","Netweb Tech India Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","2,92,158","3,558.56","-"
"25-SEP-2025","OSIAHYPER","Osia Hyper Retail Ltd","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","12,10,010","26.75","-"
"25-SEP-2025","OSIAHYPER","Osia Hyper Retail Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","14,97,005","26.80","-"
"25-SEP-2025","PARAMOUNT","Paramount Dye Tec Limited","INDIAN INFOTECH AND SOFTWARE LIMITED","BUY","34,800","53.00","-"
"25-SEP-2025","POLYCAB","Polycab India Limited","J P MORGAN FUND ICVC","BUY","14,84,437","7,458.00","-"
"25-SEP-2025","SANGINITA","Sanginita Chemicals Limit","SANGINITA INDUSTRIES LLP","SELL","2,00,000","10.05","-"
"25-SEP-2025","SANGINITA","Sanginita Chemicals Limit","YASH ENTERPRISES","BUY","2,05,000","10.05","-"
"25-SEP-2025","SHANTI","Shanti Overseas (Ind) Ltd","SHYAM LAL KHAROL","SELL","90,000","9.35","-"
"25-SEP-2025","SHANTI","Shanti Overseas (Ind) Ltd","SHYAM LAL KHAROL","BUY","2,10,260","9.82","-"
"25-SEP-2025","SIKKO","Sikko Industries Limited","HARSHA RAJESHBHAI JHAVERI","SELL","1,25,000","69.85","-"
"25-SEP-2025","TECHD","TechD Cybersecurity Ltd","SUDH INVESTMENTS PVT. LTD","BUY","47,400","445.65","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","ANKITA VISHAL SHAH","SELL","2,53,852","621.20","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","ANKITA VISHAL SHAH","BUY","2,59,852","621.10","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","NEO APEX VENTURE LLP","SELL","97,422","623.50","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","NEO APEX VENTURE LLP","BUY","97,422","623.70","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","PRIYA MILAN SADARIYA","BUY","1,03,343","608.30","-"
"25-SEP-2025","TVSELECT","TVS Electronics Limited","PRIYA MILAN SADARIYA","SELL","1,14,085","607.33","-"
"25-SEP-2025","URAVIDEF","URAVI DEFENCE & TECH LTD","MINERVA VENTURES FUND","BUY","1,50,000","245.70","-"
"25-SEP-2025","URAVIDEF","URAVI DEFENCE & TECH LTD","VINEY CORPORATION  LIMITED","SELL","2,35,559","245.72","-"
"25-SEP-2025","VAISHALI","Vaishali Pharma Limited","SHAH  NISHANT","BUY","5,59,148","12.05","-"
"25-SEP-2025","VIAZ","Viaz Tyres Limited","ABHISHEK PRAKASHCHAND CHHAJED","SELL","1,18,000","85.05","-"
"25-SEP-2025","VIAZ","Viaz Tyres Limited","RELIGO CAPITAL ADVISORS PRIVATE LIMITED","BUY","1,22,000","85.05","-"
"25-SEP-2025","VIMTALABS","Vimta Labs Limited","HRTI PRIVATE LIMITED","SELL","2,94,330","755.68","-"
"25-SEP-2025","VIMTALABS","Vimta Labs Limited","HRTI PRIVATE LIMITED","BUY","2,95,059","753.57","-"
"25-SEP-2025","VINCOFE","Vintage Coffee N Bvrgs L","L7 HITECH PRIVATE LIMITED","SELL","1,05,000","152.90","-"
"25-SEP-2025","VINCOFE","Vintage Coffee N Bvrgs L","L7 HITECH PRIVATE LIMITED","BUY","6,50,650","152.85","-"
"25-SEP-2025","VINCOFE","Vintage Coffee N Bvrgs L","NECTA BLOOM VCC - NECTA BLOOM ONE","SELL","10,50,000","152.67","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","2,54,651","403.80","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","2,54,651","404.41","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","6,39,711","403.29","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","6,39,711","403.73","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","HRTI PRIVATE LIMITED","BUY","2,18,984","401.91","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","HRTI PRIVATE LIMITED","SELL","2,33,598","402.76","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","IRAGE BROKING SERVICES LLP","BUY","1,74,606","402.54","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","IRAGE BROKING SERVICES LLP","SELL","2,08,110","401.45","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","5,49,433","403.19","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","5,49,433","402.92","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","1,85,741","404.79","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","MICROCURVES TRADING PRIVATE LIMITED","SELL","1,85,741","405.29","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","MUSIGMA SECURITIES","SELL","2,21,405","401.37","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","MUSIGMA SECURITIES","BUY","2,21,405","401.19","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,56,121","399.66","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,56,121","399.78","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","QE SECURITIES LLP","BUY","2,98,557","402.30","-"
"25-SEP-2025","ZUARIIND","Zuari Industries Limited","QE SECURITIES LLP","SELL","3,02,756","402.65","-"
"26-SEP-2025","AAATECH","AAA Technologies Limited","ANJAY RATANLAL AGARWAL","SELL","3,75,000","77.08","-"
"26-SEP-2025","AAATECH","AAA Technologies Limited","NOVA GLOBAL OPPORTUNITIES FUND PCC - TOUCHSTONE","BUY","3,75,000","77.08","-"
"26-SEP-2025","AERON","Aeron Composite Limited","GEETABEN YOGESHBHAI SHAH","BUY","87,000","105.00","-"
"26-SEP-2025","AMCL","ANB Metal Cast Limited","L7 HITECH PRIVATE LIMITED","BUY","1,24,800","184.00","-"
"26-SEP-2025","ANZEN","Anzen Ind Ene Yld Plu Tru","EDELWEISS INFRASTRUCTURE YIELD PLUS","SELL","14,75,000","115.01","-"
"26-SEP-2025","ASAL","Automotive Stampings and","GRT STRATEGIC VENTURES LLP","SELL","1,68,755","619.32","-"
"26-SEP-2025","ASAL","Automotive Stampings and","GRT STRATEGIC VENTURES LLP","BUY","1,68,755","618.85","-"
"26-SEP-2025","ASAL","Automotive Stampings and","IRAGE BROKING SERVICES LLP","SELL","1,38,065","628.49","-"
"26-SEP-2025","ASAL","Automotive Stampings and","IRAGE BROKING SERVICES LLP","BUY","1,98,716","632.42","-"
"26-SEP-2025","ASAL","Automotive Stampings and","MUSIGMA SECURITIES","BUY","1,05,721","629.56","-"
"26-SEP-2025","ASAL","Automotive Stampings and","MUSIGMA SECURITIES","SELL","1,05,721","630.55","-"
"26-SEP-2025","ASAL","Automotive Stampings and","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,62,068","628.11","-"
"26-SEP-2025","ASAL","Automotive Stampings and","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,62,068","627.58","-"
"26-SEP-2025","ASAL","Automotive Stampings and","PACE STOCK BROKING SERVICES PVT LTD","BUY","1,65,880","625.48","-"
"26-SEP-2025","ASAL","Automotive Stampings and","PACE STOCK BROKING SERVICES PVT LTD","SELL","1,65,880","626.25","-"
"26-SEP-2025","ASAL","Automotive Stampings and","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","BUY","88,507","617.10","-"
"26-SEP-2025","ASAL","Automotive Stampings and","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","SELL","88,507","617.99","-"
"26-SEP-2025","ATALREAL","Atal Realtech Limited","PASHUPATI CAPITA SER PVT LTD","SELL","5,00,000","20.80","-"
"26-SEP-2025","ATALREAL","Atal Realtech Limited","PASHUPATI CAPITA SER PVT LTD","BUY","10,00,000","21.19","-"
"26-SEP-2025","ATALREAL","Atal Realtech Limited","VISHAL MAHESH WAGHELA","SELL","5,24,977","21.35","-"
"26-SEP-2025","ATALREAL","Atal Realtech Limited","VISHAL MAHESH WAGHELA","BUY","7,00,000","21.16","-"
"26-SEP-2025","ATCENERGY","ATC Energies System Ltd","YUVRAJ CHANDRESH SHAH","SELL","1,99,200","54.88","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","7,59,046","173.34","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","7,59,053","173.61","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","GRT STRATEGIC VENTURES LLP","SELL","4,44,640","173.11","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","GRT STRATEGIC VENTURES LLP","BUY","4,44,640","172.99","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","7,12,946","173.85","-"
"26-SEP-2025","AURUM","Aurum PropTech Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","7,12,946","174.03","-"
"26-SEP-2025","BHARATGEAR","Bharat Gears Ltd","AJAYKAUMAR JAMNALAL PUJARA","BUY","1,00,000","140.82","-"
