"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","ADITYA BIRLA SUNLIFE MUTUAL FUND","BUY","1,23,109","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","BANDHAN MUTUAL FUND","BUY","10,999","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","37,041","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","EDELWEISS MUTUAL FUND","BUY","10,997","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","FRANKLIN TEMPLETON MUTUAL FUND","BUY","1,40,217","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","GHISALLO MASTER FUND LP","BUY","7,631","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","GOLDMAN SACHS (SINGAPORE) PTE","BUY","13,000","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","BUY","18,977","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","15,097","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","INVESCO MUTUAL FUND","BUY","30,013","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","7,635","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","NIPPON INDIA MUTUAL FUND","BUY","18,977","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","SOCIETE GENERALE","BUY","35,694","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","SUNDARAM MUTUAL FUND","BUY","1,23,113","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","UTI MUTUAL FUND","BUY","7,633","13,191.00",
"06-JUN-2025","ZFCVINDIA","ZF Com Ve Ctr Sys Ind Ltd","WABCO ASIA PRIVATE LIMITED","SELL","6,00,133","13,191.00",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","3,02,80,090","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","ASK ABSOLUTE RETURN FUND","BUY","15,14,072","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED","BUY","30,28,009","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","BANDHAN MUTUAL FUND","BUY","48,44,814","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","15,14,010","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","EDELWEISS MUTUAL FUND","BUY","59,06,879","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","FUTURE GENERALI INDIA LIFE INSURANCE COMPANY LIMITED","BUY","15,14,011","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","GOLDMAN SACHS (SINGAPORE) PTE","BUY","15,14,025","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","GOLDMAN SACHS FUNDS-GOLDMAN SACHS ASIA EQUITY PORTFOLIO","BUY","5,82,89,175","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","1,69,56,850","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","INVESCO MUTUAL FUND","BUY","48,44,814","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","JAIDEEP SAMPAT","BUY","15,14,012","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","KIFS FINSTOCK LIMITED","BUY","30,28,018","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","30,28,031","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","MOTILAL OSWAL MUTUAL FUND","BUY","4,54,20,099","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","RAMBHABEN UKABHAI TANTI","SELL","2,75,00,000","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","SOCIETE GENERALE","BUY","73,97,043","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","SUNDARAM MUTUAL FUND","BUY","75,70,022","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","TANTI HOLDINGS PRIVATE LIMITED","SELL","6,69,76,144","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","TANTI RANCHHODBHAI RAMJIB HAI","SELL","5,08,70,688","66.05",
"09-JUN-2025","SUZLON","Suzlon Energy Limited","VINOD RANCHHODBHAI TANTI","SELL","5,28,17,142","66.05",
"09-JUN-2025","WIPRO","Wipro Ltd","AZIM PREMJI TRUST","SELL","20,23,00,000","250.00",
"09-JUN-2025","WIPRO","Wipro Ltd","HASHAM TRADERS","BUY","11,90,00,000","250.00",
"09-JUN-2025","WIPRO","Wipro Ltd","PRAZIM TRADERS","BUY","5,95,00,000","250.00",
"09-JUN-2025","WIPRO","Wipro Ltd","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","BUY","2,38,00,000","250.00",
"10-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","BUY","1,75,000","9,703.00",
"10-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","SELL","1,75,000","9,703.00",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","360 ONE ASSET MANAGEMENT LIMITED","BUY","4,74,697","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED","BUY","1,69,000","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","2,82,513","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","AXIS MUTUAL FUND","BUY","10,93,675","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","BANDHAN MUTUAL FUND","BUY","1,90,000","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","BLACKSTONE AQUA MASTER SUB-FUND","BUY","4,07,180","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","5,70,052","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","6,51,488","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","EDELWEISS MUTUAL FUND","BUY","14,26,533","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","GHISALLO MASTER FUND LP","BUY","6,51,488","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","GOLDMAN SACHS (SINGAPORE) PTE","BUY","1,62,872","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","4,07,180","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","HDFC LIFE INSURANCE COMPANY LIMITED","BUY","2,00,000","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","4,75,511","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","9,48,303","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","1,62,872","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","16,77,563","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","MOTILAL OSWAL MUTUAL FUND","BUY","2,37,755","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","NOMURA SINGAPORE LIMITED","BUY","2,44,308","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","PI OPPORTUNITIES AIF V LLP","BUY","33,28,578","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","PUBLIC SECTOR PENSION INVESTMENT BOARD","BUY","4,12,130","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","QUANT MUTUAL FUND","BUY","47,55,111","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","SBI LIFE INSURANCE COMPANY LIMITED","BUY","23,77,555","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","SOCIETE GENERALE","BUY","17,91,592","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","SOUTH ASIA GROWTH FUND II HOLDINGS LLC","SELL","2,50,00,000","1,051.60",
"10-JUN-2025","PREMIERENE","Premier Energies Limited","THELEME INDIA MASTER FUND LIMITED","BUY","19,02,044","1,051.60",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","EDELWEISS MUTUAL FUND","BUY","8,24,232","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GOLDMAN SACHS ETF TRUST  GOLDMAN SACHS INDIA EQUITY ETF","BUY","4,393","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","33,63,220","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GREATER INDIA PORTFOLIO","BUY","1,85,981","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GS INDIA EQUITY","BUY","1,20,068","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","HSBC MUTUAL FUND","BUY","7,21,203","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","JOMEI INVESTMENTS LIMITED","SELL","2,34,00,000","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","LIC MUTUAL FUND","BUY","1,03,029","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","LIC MUTUAL FUND","BUY","2,06,059","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","LIC MUTUAL FUND.","BUY","1,03,029","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MANULIFE GLOBAL FUND INDIA EQUITY FUND","BUY","4,18,319","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MEDIOLANUM BEST BRANDS MEDIOLANUM INDIA OPPORTUNITIES","BUY","2,66,355","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","12,02,800","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","6,17,200","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","1,46,64,647","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","NEW YORK STATE TEACHERS RETIREMENT SYSTEM","BUY","1,81,145","242.65",
"11-JUN-2025","ABCAPITAL","Aditya Birla Capital Ltd.","NORDEA 1 SICAV","BUY","4,18,320","242.65",
"11-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","BUY","1,75,000","9,592.00",
"11-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","SELL","1,75,000","9,592.00",
"11-JUN-2025","ETERNAL","ETERNAL LIMITED","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","60,93,607","255.68",
"11-JUN-2025","ETERNAL","ETERNAL LIMITED","SOCIETE GENERALE","BUY","60,93,607","255.68",
"11-JUN-2025","ICICIBANK","ICICI Bank Ltd.","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","1,20,405","1,422.90",
"11-JUN-2025","ICICIBANK","ICICI Bank Ltd.","SOCIETE GENERALE","BUY","1,20,405","1,422.90",
"11-JUN-2025","LT","Larsen & Toubro Limited","PI OPPORTUNITIES AIF V LLP","BUY","2,71,666","3,683.00",
"11-JUN-2025","LT","Larsen & Toubro Limited","PIONEER INVESTMENT FUND","SELL","2,71,666","3,683.00",
"11-JUN-2025","M&M","Mah & Mah Ltd.","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","58,663","3,067.50",
"11-JUN-2025","M&M","Mah & Mah Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","3,22,788","3,085.00",
"11-JUN-2025","M&M","Mah & Mah Ltd.","PIONEER INVESTMENT FUND","SELL","3,22,788","3,085.00",
"11-JUN-2025","M&M","Mah & Mah Ltd.","SOCIETE GENERALE","BUY","58,663","3,067.50",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","BANDHAN MUTUAL FUND","BUY","6,00,000","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","4,00,081","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","ORBIMED ASIA IV MAURITIUS FVCI LIMITED","SELL","1,02,73,443","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","SOCIETE GENERALE","BUY","9,20,184","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","SUBHKAM VENTURES I PRIVATE LIMITED","BUY","5,37,485","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","UNIFI BCAD FUND","BUY","5,60,000","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","UNIFI BLEND FUND 2","BUY","30,00,000","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","UNIFI CAPITAL PRIVATE LIMITED","BUY","5,94,000","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","UNIFI CAPITAL PRIVATE LIMITED -BLENDED RANGOLI","BUY","32,47,600","249.95",
"11-JUN-2025","MARKSANS","Marksans Pharma Limited","UTI MUTUAL FUND","BUY","4,14,093","249.95",
"11-JUN-2025","SCHAEFFLER","Schaeffler India Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","80,807","4,199.40",
"11-JUN-2025","SCHAEFFLER","Schaeffler India Ltd","SOCIETE GENERALE","BUY","80,807","4,199.40",
"11-JUN-2025","UNOMINDA","UNO Minda Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","9,90,228","1,096.60",
"11-JUN-2025","UNOMINDA","UNO Minda Limited","SOCIETE GENERALE","BUY","9,90,228","1,096.60",
"11-JUN-2025","WIPRO","Wipro Ltd","AZIM PREMJI TRUST","SELL","18,05,00,000","258.99",
"11-JUN-2025","WIPRO","Wipro Ltd","PRAZIM TRADERS","BUY","5,95,00,000","258.99",
"11-JUN-2025","WIPRO","Wipro Ltd","ZASH TRADERS","BUY","12,10,00,000","258.99",
"12-JUN-2025","ASIANPAINT","Asian Paints Limited","SBI MUTUAL FUND","BUY","3,50,00,000","2,201.00",
"12-JUN-2025","ASIANPAINT","Asian Paints Limited","SIDDHANT COMMERCIALS PRIVATE LIMITED","SELL","3,50,00,000","2,201.00",
"12-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","BUY","1,75,000","9,519.00",
"12-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","SELL","1,75,000","9,519.00",
"12-JUN-2025","ETERNAL","ETERNAL LIMITED","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","60,93,605","257.07",
"12-JUN-2025","ETERNAL","ETERNAL LIMITED","SOCIETE GENERALE","BUY","60,93,605","257.07",
"12-JUN-2025","SCHAEFFLER","Schaeffler India Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","79,559","4,188.40",
"12-JUN-2025","SCHAEFFLER","Schaeffler India Ltd","SOCIETE GENERALE","BUY","79,559","4,188.40",
"13-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","BUY","1,48,000","9,419.50",
"13-JUN-2025","BAJFINANCE","Bajaj Finance Limited","NEW HORIZON OPPORTUNITIES MASTER FUND","SELL","1,48,000","9,419.50",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","AIMCO AS A TRUSTEE OF THE GOVERNMENT OF THE PROVINCE OF ALBERTA","BUY","6,858","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED","BUY","5,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","BANDHAN MUTUAL FUND","BUY","1,80,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","BNP PARIBAS FINANCIAL MARKETS","BUY","4,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","CANARA HSBC LIFE INSURANCE COMPANY LIMITED","BUY","2,80,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","GHISALLO MASTER FUND LP","BUY","4,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","GRANDEUR PEAK GLOBAL TRUST GRANDEUR PEAK GLOBAL STALWARTS FUND","BUY","8,081","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","GRANDEUR PEAK GLOBAL TRUST GRANDEUR PEAK INTERNATIONAL STALWARTS FUND","BUY","1,38,741","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","GRANDEUR PEAK INTERNATIONAL STALWARTS L.P.","BUY","15,430","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","HSBC MUTUAL FUND","BUY","10,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","19,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","INVESCO MUTUAL FUND","BUY","2,80,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","JUBILANT CONSUMER PRIVATE LIMITED","SELL","1,06,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","KOTAK FUNDS - INDIA MIDCAP FUND","BUY","11,50,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","KOTAK MAHINDRA MUTUAL FUND","BUY","16,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","MIRAE ASSET MUTUAL FUND","BUY","4,00,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","11,70,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","SOCIETE GENERALE","BUY","7,40,000","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","TEACHERS RETIREMENT SYSTEM OF THE STATE OF ILLINOIS","BUY","30,890","662.00",
"13-JUN-2025","JUBLFOOD","Jubilant Foodworks Limite","UTI MUTUAL FUND","BUY","4,00,000","662.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","AXIS MUTUAL FUND","BUY","19,00,000","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","BANDHAN MUTUAL FUND","BUY","4,00,000","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","HDFC MUTUAL FUND","BUY","19,70,000","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","3,60,000","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","JUBILANT ENPRO PRIVATE LIMITED","SELL","28,27,071","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","44,65,071","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","3,90,000","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","NIKITA RESOURCES PRIVATE LIMITED","SELL","34,14,540","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","SHYAM SUNDER BHARTIA FAMILY TRUST","SELL","36,23,460","676.00",
"13-JUN-2025","JUBLINGREA","Jubilant Ingrevia Limited","SOCIETE GENERALE","BUY","3,80,000","676.00",
"13-JUN-2025","SHALBY","Shalby Limited","FIRST WATER FUND","BUY","7,00,000","180.00",
"13-JUN-2025","SHALBY","Shalby Limited","HARESH TIKAMDAS KASWANI","SELL","7,00,000","180.00",
"16-JUN-2025","ASIANPAINT","Asian Paints Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","85,00,000","2,207.00",
"16-JUN-2025","ASIANPAINT","Asian Paints Limited","SIDDHANT COMMERCIALS PRIVATE LIMITED","SELL","85,00,000","2,207.00",
"16-JUN-2025","SOLARA","Solara Active Pha Sci Ltd","PRONOMZ VENTURES LLP","BUY","20,00,000","495.00",
"16-JUN-2025","SOLARA","Solara Active Pha Sci Ltd","SPIRACCA VENTURES LLP","SELL","20,00,000","495.00",
"17-JUN-2025","TVSSCS","TVS Supply Chain Sol L","AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED","SELL","39,50,000","144.00",
"17-JUN-2025","TVSSCS","TVS Supply Chain Sol L","TVS MOTOR COMPANY LIMITED","BUY","39,50,000","144.00",
"17-JUN-2025","ZYDUSWELL","Zydus Wellness Limited","PPFAS MUTUAL FUND","BUY","46,27,111","1,900.00",
"17-JUN-2025","ZYDUSWELL","Zydus Wellness Limited","THREPSI CARE LLP","SELL","46,27,111","1,900.00",
"18-JUN-2025","BAJAJ-AUTO","Bajaj Auto Limited","BACHHRAJ & CO PRIVATE LIMITED","BUY","12,000","8,530.00",
"18-JUN-2025","BAJAJ-AUTO","Bajaj Auto Limited","SIDDHANT FAMILY TRUST","SELL","12,000","8,530.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","ALCHEMY EMERGING LEADERS OF TOMORROW","BUY","4,94,400","809.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","ALCHEMY INDIA LONG TERM FUND","BUY","1,85,400","809.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","ALCHEMY LEADERS OF TOMORROW","BUY","3,09,000","809.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","BHASKAR SRINIVASAN","SELL","11,98,800","809.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","ITI MUTUAL FUND","BUY","1,48,200","809.00",
"24-JUN-2025","AVALON","Avalon Technologies Ltd","ITI MUTUAL FUND","BUY","61,800","809.00",
"24-JUN-2025","QUICKHEAL","Quick Heal Tech Ltd","ANUPAMA KAILASH KATKAR","SELL","33,19,498","362.00",
"24-JUN-2025","QUICKHEAL","Quick Heal Tech Ltd","SNEHA KAILASH KATKAR","BUY","33,19,498","362.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","ASK ABSOLUTE RETURN FUND","BUY","7,73,195","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","AXIS MUTUAL FUND","BUY","7,75,193","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","3,33,682","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","HDFC MUTUAL FUND","BUY","10,97,464","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","HILL FORT INDIA FUND LP","BUY","13,30,000","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","18,86,852","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","28,85,814","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","NEXUS OPPORTUNITY FUND LTD","SELL","17,00,129","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","NEXUS VENTURES III LIMITED","SELL","1,02,12,071","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","TATA EQUITY PLUS ABSOLUTE RETURNS FUND","BUY","3,00,000","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","TATA MUTUAL FUND","BUY","16,45,000","387.00",
"26-JUN-2025","DELHIVERY","Delhivery Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","8,85,000","387.00",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","ALOK  BANSAL","SELL","16,50,000","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","56,699","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","54,903","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","GHISALLO MASTER FUND LP","BUY","7,55,992","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","GOLDMAN SACHS (SINGAPORE) PTE","BUY","56,699","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","70,874","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","HDFC LIFE INSURANCE COMPANY LIMITED","BUY","7,13,697","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","7,55,000","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","94,499","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","4,81,307","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","BUY","5,24,467","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","SUBHKAM VENTURES I PVT LTD","BUY","2,00,000","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","TARA EMERGING ASIA LIQUID FUND","BUY","70,874","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","TATA MUTUAL FUND","BUY","4,11,748","1,821.50",
"26-JUN-2025","POLICYBZR","PB Fintech Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","94,499","1,821.50",
