"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"20-JUL-2021","PIIND","PI Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","BUY","46,727","3,161.95",
"20-JUL-2021","PIIND","PI Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","SELL","46,727","3,161.95",
"20-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","BUY","86,189","2,098.95",
"20-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","SELL","86,189","2,098.95",
"20-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","SELL","2,25,534","689.25",
"20-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS","BUY","2,25,534","689.25",
"23-JUL-2021","APOLLOHOSP","Apollo Hospitals Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","25,601","3,985.30",
"23-JUL-2021","APOLLOHOSP","Apollo Hospitals Ltd","HSBC INDIEN","BUY","25,601","3,985.30",
"23-JUL-2021","AXISBANK","Axis Bank Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","2,05,556","746.75",
"23-JUL-2021","AXISBANK","Axis Bank Limited","HSBC INDIEN","BUY","2,05,556","746.75",
"23-JUL-2021","BHARTIARTL","Bharti Airtel Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,66,245","546.70",
"23-JUL-2021","BHARTIARTL","Bharti Airtel Limited","HSBC INDIEN","BUY","3,66,245","546.70",
"23-JUL-2021","DLF","DLF Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,75,226","330.50",
"23-JUL-2021","DLF","DLF Limited","HSBC INDIEN","BUY","3,75,226","330.50",
"23-JUL-2021","GRASIM","Grasim Ind Ltd.","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","1,06,019","1,582.05",
"23-JUL-2021","GRASIM","Grasim Ind Ltd.","HSBC INDIEN","BUY","1,06,019","1,582.05",
"23-JUL-2021","HCLTECH","HCL Technologies Ltd.","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,07,307","978.60",
"23-JUL-2021","HCLTECH","HCL Technologies Ltd.","HSBC INDIEN","BUY","3,07,307","978.60",
"23-JUL-2021","PETRONET","Petronet LNG Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","5,46,914","220.00",
"23-JUL-2021","PETRONET","Petronet LNG Limited","HSBC INDIEN","BUY","5,46,914","220.00",
"23-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","89,355","2,120.70",
"23-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC INDIEN","BUY","89,355","2,120.70",
"23-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","2,23,401","687.30",
"23-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC INDIEN","BUY","2,23,401","687.30",
"23-JUL-2021","ULTRACEMCO","UltraTech Cement Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","18,130","7,459.00",
"23-JUL-2021","ULTRACEMCO","UltraTech Cement Limited","HSBC INDIEN","BUY","18,130","7,459.00",
"23-JUL-2021","ZEEL","Zee Entertain. Enterp.Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","4,93,342","204.85",
"23-JUL-2021","ZEEL","Zee Entertain. Enterp.Ltd","HSBC INDIEN","BUY","4,93,342","204.85",
"27-JUL-2021","AXISBANK","Axis Bank Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","2,04,028","756.30",
"27-JUL-2021","AXISBANK","Axis Bank Limited","HSBC INDIEN","BUY","2,04,028","756.30",
"27-JUL-2021","BHARTIARTL","Bharti Airtel Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,60,069","544.05",
"27-JUL-2021","BHARTIARTL","Bharti Airtel Limited","HSBC INDIEN","BUY","3,60,069","544.05",
"27-JUL-2021","DLF","DLF Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,77,735","333.95",
"27-JUL-2021","DLF","DLF Limited","HSBC INDIEN","BUY","3,77,735","333.95",
"27-JUL-2021","GRASIM","Grasim Ind Ltd.","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","1,10,636","1,550.25",
"27-JUL-2021","GRASIM","Grasim Ind Ltd.","HSBC INDIEN","BUY","1,10,636","1,550.25",
"27-JUL-2021","HCLTECH","HCL Technologies Ltd.","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","3,04,454","1,000.30",
"27-JUL-2021","HCLTECH","HCL Technologies Ltd.","HSBC INDIEN","BUY","3,04,454","1,000.30",
"27-JUL-2021","HDFC","HDFC Ltd.","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","1,65,944","2,464.30",
"27-JUL-2021","HDFC","HDFC Ltd.","HSBC INDIEN","BUY","1,65,944","2,464.30",
"27-JUL-2021","PETRONET","Petronet LNG Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","5,58,259","218.85",
"27-JUL-2021","PETRONET","Petronet LNG Limited","HSBC INDIEN","BUY","5,58,259","218.85",
"27-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","80,756","2,076.85",
"27-JUL-2021","RELIANCE","Reliance Industries Ltd","HSBC INDIEN","BUY","80,756","2,076.85",
"27-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","2,20,529","703.40",
"27-JUL-2021","SUNPHARMA","Sun Pharma Industries Ltd","HSBC INDIEN","BUY","2,20,529","703.40",
"27-JUL-2021","ULTRACEMCO","UltraTech Cement Limited","HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY","SELL","17,221","7,616.70",
"27-JUL-2021","ULTRACEMCO","UltraTech Cement Limited","HSBC INDIEN","BUY","17,221","7,616.70",
"02-AUG-2021","TEJASNET","Tejas Networks Limited","PANATONE FINVEST LIMITED","BUY","75,00,000","258.00",
"02-AUG-2021","TEJASNET","Tejas Networks Limited","SAMENA SPECTRUM CO","SELL","75,00,000","258.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","AARYAMAN TRUST","SELL","11,00,000","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","BACHHRAJ & CO PRIVATE LIMITED","BUY","1,04,10,025","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","BACHHRAJ FACTORIES PRIVATE LIMITED","BUY","46,02,847","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","BAJAJ SEVASHRAM PRIVATE LIMITED","BUY","61,71,352","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","BANSRI RAJESH SHAH","SELL","22,90,356","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","ISARNAN STEEL AND MINERALS PRIVATE LIMITED","SELL","8,96,310","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","JADAVDEVI SUKETU TRUST","SELL","36,42,801","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","KAUSTUBH RAJESH SHAH","SELL","11,96,000","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","PRIYARADHIKA RAJESH SHAH","SELL","9,60,046","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","RAJESH VIREN SHAH","SELL","72,23,359","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","SANRAJ NAYAN INVESTMENTS PRIVATE LIMITED","BUY","20,18,133","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","SHAH CZAEE SUKETU","SELL","38,75,352","153.00",
"09-AUG-2021","MUKANDLTD","Mukand Limited","VIR RISHABH SUKUMAR","SELL","20,18,133","153.00",
"10-AUG-2021","ASTRON","Astron Paper Bord Mil Ltd","ASIAN GRANITO INDIA LIMITED","SELL","87,75,000","53.50",
"10-AUG-2021","ASTRON","Astron Paper Bord Mil Ltd","DWARKESH FINANCE LIMITED","BUY","44,00,000","53.50",
"10-AUG-2021","ASTRON","Astron Paper Bord Mil Ltd","GOVIND  MAHESHWARI","BUY","23,75,000","53.50",
"10-AUG-2021","ASTRON","Astron Paper Bord Mil Ltd","VISHNU JAJOO HUF","BUY","20,00,000","53.50",
"11-AUG-2021","GLOBUSSPR","Globus Spirits Limited","238 PLAN ASSOCIATES LLC","BUY","1,80,000","822.90",
"11-AUG-2021","GLOBUSSPR","Globus Spirits Limited","INTERNATIONAL ASSET RECONSTRUCTION COMPANY PVT LTD","SELL","10,80,000","822.90",
"11-AUG-2021","GLOBUSSPR","Globus Spirits Limited","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","BUY","9,00,000","822.90",
"11-AUG-2021","TIMKEN","Timken India Ltd.","HDFC MUTUAL FUND","BUY","5,95,000","1,535.60",
"11-AUG-2021","TIMKEN","Timken India Ltd.","TRICOT INVESTMENTS LIMITED","SELL","5,95,000","1,535.60",
"12-AUG-2021","GLOBUSSPR","Globus Spirits Limited","INTERNATIONAL ASSET RECONSTRUCTION COMPANY PVT LTD","SELL","3,37,000","862.05",
"12-AUG-2021","GLOBUSSPR","Globus Spirits Limited","LONG TERM EQUITY FUND","BUY","1,75,000","862.05",
"12-AUG-2021","GLOBUSSPR","Globus Spirits Limited","RAM BAGH FACILITY SERVICES LLP","BUY","1,62,000","862.05",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","JHUNJHUNWALA RAKESH RADHEYSHYAM","BUY","25,00,000","594.35",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","JHUNJHUNWALA REKHA RAKESH","BUY","20,00,000","594.35",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","RARE ENTERPRISES","SELL","40,25,000","594.35",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","RARE ENTERPRISES","SELL","5,00,000","594.35",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","RARE ENTERPRISES","SELL","4,75,000","594.35",
"25-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","REKHA RAKESH JHUNJHUNWALA","BUY","5,00,000","594.35",
"26-AUG-2021","INFIBEAM","Infibeam Avenues Limited","KIFS DEALERS","BUY","34,45,918","41.50",
"26-AUG-2021","INFIBEAM","Infibeam Avenues Limited","SANTON DEVELOPERS LLP","SELL","34,45,918","41.50",
"26-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","KIFS DEALERS","BUY","2,50,000","617.00",
"26-AUG-2021","JUBLPHARMA","Jubilant Pharmova Ltd","YESHA DEVELOPERS LLP","SELL","2,50,000","617.00",
"26-AUG-2021","KARURVYSYA","Karur Vysya Bank Ltd","KIFS DEALERS","BUY","24,99,990","41.00",
"26-AUG-2021","KARURVYSYA","Karur Vysya Bank Ltd","YESHA DEVELOPERS LLP","SELL","24,99,990","41.00",
"07-SEP-2021","OLECTRA","Olectra Greentech Limited","GOLDSTONE POWER PRIVATE LIMITED","SELL","28,20,000","321.00",
"07-SEP-2021","OLECTRA","Olectra Greentech Limited","NOMURA INDIA INVESTMENT FUND MOTHER FUND - THE MTBJ AC NOMURA INDIA INVES FD","BUY","28,20,000","321.00",
"08-SEP-2021","SHIL","Somany Hom Innovation ltd","COHESION MK BEST IDEAS SUB TRUST","BUY","10,50,000","365.00",
"08-SEP-2021","SHIL","Somany Hom Innovation ltd","EQ INDIA FUND","SELL","3,50,000","365.00",
"08-SEP-2021","SHIL","Somany Hom Innovation ltd","EQUITY INTELLIGENCE INDIA","SELL","3,50,000","365.00",
"16-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS FINANCE LTD","BUY","2,00,000","1,200.00",
"16-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS SECURITIES LIMITED","SELL","2,00,000","1,200.00",
"17-SEP-2021","FAIRCHEMOR","Fairchem Organics Limited","BANBRIDGE LIMITED","SELL","1,15,000","1,925.00",
"17-SEP-2021","FAIRCHEMOR","Fairchem Organics Limited","HIGH CONVICTION FUND - SERIES 1","BUY","1,15,000","1,925.00",
"22-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS FINANCE LTD","BUY","1,70,000","1,155.00",
"22-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS SECURITIES LIMITED","SELL","1,70,000","1,155.00",
"23-SEP-2021","RSWM","RSWM Limited","BHARAT INVESTMENTS GROWTH LTD","BUY","7,00,000","310.00",
"23-SEP-2021","RSWM","RSWM Limited","JHUNJHUNWALA RAVI","SELL","11,50,000","310.00",
"23-SEP-2021","RSWM","RSWM Limited","LNJ FINANCIAL SERVICES LTD","BUY","4,50,000","310.00",
"27-SEP-2021","GMRINFRA","GMR Infrastructure Limite","GMR ENTERPRISES PRIVATE LIMITED","SELL","5,75,00,000","36.30",
"27-SEP-2021","GMRINFRA","GMR Infrastructure Limite","HYDERABAD JABILLI PROPERTIES PRIVATE LIMITED","BUY","5,75,00,000","36.30",
"27-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS FINANCE LTD","BUY","1,75,000","1,154.00",
"27-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS SECURITIES LIMITED","SELL","1,75,000","1,154.00",
"28-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS FINANCE LTD","BUY","1,10,000","1,151.00",
"28-SEP-2021","RELAXO","Relaxo Foot Ltd.","VLS SECURITIES LIMITED","SELL","1,10,000","1,151.00",
"01-OCT-2021","GKWLIMITED","GKW Limited","EMERALD MATRIX HOLDINGS PTE. LTD","BUY","8,94,000","634.00",
"01-OCT-2021","GKWLIMITED","GKW Limited","KRISHNA KUMAR BANGUR","SELL","8,94,000","634.00",
"04-OCT-2021","ACC","ACC Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","75,585","2,237.50",
"04-OCT-2021","ACC","ACC Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","75,585","2,237.50",
"04-OCT-2021","ADANIENT","Adani Enterprises Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,64,774","1,458.70",
"04-OCT-2021","ADANIENT","Adani Enterprises Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,64,774","1,458.70",
"04-OCT-2021","ADANIPORTS","ADANI PORT & SEZ LTD","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","4,78,990","734.95",
"04-OCT-2021","ADANIPORTS","ADANI PORT & SEZ LTD","ISHARES MSCI EMERGING MARKETS ETF","BUY","4,78,990","734.95",
"04-OCT-2021","ADANITRANS","Adani Transmission Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,47,314","1,577.85",
"04-OCT-2021","ADANITRANS","Adani Transmission Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,47,314","1,577.85",
"04-OCT-2021","AMBUJACEM","Ambuja Cements Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","6,75,513","402.25",
"04-OCT-2021","AMBUJACEM","Ambuja Cements Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","6,75,513","402.25",
"04-OCT-2021","APOLLOHOSP","Apollo Hospitals Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","96,452","4,459.40",
"04-OCT-2021","APOLLOHOSP","Apollo Hospitals Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","96,452","4,459.40",
"04-OCT-2021","ASIANPAINT","Asian Paints Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","3,64,426","3,177.85",
"04-OCT-2021","ASIANPAINT","Asian Paints Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","3,64,426","3,177.85",
"04-OCT-2021","AUROPHARMA","Aurobindo Pharma Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,71,948","717.30",
"04-OCT-2021","AUROPHARMA","Aurobindo Pharma Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,71,948","717.30",
"04-OCT-2021","AXISBANK","Axis Bank Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","21,50,674","768.15",
"04-OCT-2021","AXISBANK","Axis Bank Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","21,50,674","768.15",
"04-OCT-2021","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","65,863","3,852.60",
"04-OCT-2021","BAJAJ-AUTO","Bajaj Auto Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","65,863","3,852.60",
"04-OCT-2021","BAJAJFINSV","Bajaj Finserv Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","36,696","17,177.80",
"04-OCT-2021","BAJAJFINSV","Bajaj Finserv Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","36,696","17,177.80",
"04-OCT-2021","BAJFINANCE","Bajaj Finance Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,58,294","7,522.75",
"04-OCT-2021","BAJFINANCE","Bajaj Finance Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,58,294","7,522.75",
"04-OCT-2021","BALKRISIND","Balkrishna Ind. Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","88,708","2,541.40",
"04-OCT-2021","BALKRISIND","Balkrishna Ind. Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","88,708","2,541.40",
"04-OCT-2021","BANDHANBNK","Bandhan Bank Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","6,08,032","289.00",
"04-OCT-2021","BANDHANBNK","Bandhan Bank Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","6,08,032","289.00",
"04-OCT-2021","BEL","Bharat Electronics Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","11,65,877","201.75",
"04-OCT-2021","BEL","Bharat Electronics Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","11,65,877","201.75",
"04-OCT-2021","BERGEPAINT","Berger Paints (I) Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,38,476","810.40",
"04-OCT-2021","BERGEPAINT","Berger Paints (I) Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,38,476","810.40",
"04-OCT-2021","BHARATFORG","Bharat Forge Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,24,843","727.60",
"04-OCT-2021","BHARATFORG","Bharat Forge Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,24,843","727.60",
"04-OCT-2021","BHARTIARTL","Bharti Airtel Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","23,44,551","675.90",
"04-OCT-2021","BHARTIARTL","Bharti Airtel Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","23,44,551","675.90",
"04-OCT-2021","BIOCON","Biocon Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","3,76,635","365.30",
"04-OCT-2021","BIOCON","Biocon Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","3,76,635","365.30",
"04-OCT-2021","BPCL","Bharat Petroleum Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","8,09,617","433.05",
"04-OCT-2021","BPCL","Bharat Petroleum Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","8,09,617","433.05",
"04-OCT-2021","BRITANNIA","Britannia Ind Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,02,478","3,921.10",
"04-OCT-2021","BRITANNIA","Britannia Ind Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,02,478","3,921.10",
"04-OCT-2021","CHOLAFIN","Cholamandalam In & Fin Co","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","3,93,688","558.65",
"04-OCT-2021","CHOLAFIN","Cholamandalam In & Fin Co","ISHARES MSCI EMERGING MARKETS ETF","BUY","3,93,688","558.65",
"04-OCT-2021","CIPLA","Cipla Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","4,53,245","986.20",
"04-OCT-2021","CIPLA","Cipla Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","4,53,245","986.20",
"04-OCT-2021","COALINDIA","Coal India Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","14,37,334","188.70",
"04-OCT-2021","COALINDIA","Coal India Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","14,37,334","188.70",
"04-OCT-2021","COLPAL","Colgate Palmolive (India)","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,08,770","1,687.80",
"04-OCT-2021","COLPAL","Colgate Palmolive (India)","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,08,770","1,687.80",
"04-OCT-2021","CONCOR","Container Corp of India","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,35,334","703.50",
"04-OCT-2021","CONCOR","Container Corp of India","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,35,334","703.50",
"04-OCT-2021","DABUR","Dabur India Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","5,59,109","617.95",
"04-OCT-2021","DABUR","Dabur India Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","5,59,109","617.95",
"04-OCT-2021","DLF","DLF Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","5,93,124","417.20",
"04-OCT-2021","DLF","DLF Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","5,93,124","417.20",
"04-OCT-2021","DMART","Avenue Supermarts Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,55,517","4,235.60",
"04-OCT-2021","DMART","Avenue Supermarts Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,55,517","4,235.60",
"04-OCT-2021","DRREDDY","Dr. Reddys Lab Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,09,484","4,955.85",
"04-OCT-2021","DRREDDY","Dr. Reddys Lab Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,09,484","4,955.85",
"04-OCT-2021","EICHERMOT","Eicher Motors Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,29,455","2,772.45",
"04-OCT-2021","EICHERMOT","Eicher Motors Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,29,455","2,772.45",
"04-OCT-2021","GAIL","GAIL (India) Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","14,94,069","163.15",
"04-OCT-2021","GAIL","GAIL (India) Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","14,94,069","163.15",
"04-OCT-2021","GODREJCP","Godrej Cons Products Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","3,49,910","1,020.35",
"04-OCT-2021","GODREJCP","Godrej Cons Products Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","3,49,910","1,020.35",
"04-OCT-2021","GRASIM","Grasim Ind Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,60,851","1,677.15",
"04-OCT-2021","GRASIM","Grasim Ind Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,60,851","1,677.15",
"04-OCT-2021","HAVELLS","Havells India Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,29,342","1,359.10",
"04-OCT-2021","HAVELLS","Havells India Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,29,342","1,359.10",
"04-OCT-2021","HCLTECH","HCL Technologies Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","10,27,742","1,273.75",
"04-OCT-2021","HCLTECH","HCL Technologies Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","10,27,742","1,273.75",
"04-OCT-2021","HDFC","HDFC Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","16,26,963","2,711.65",
"04-OCT-2021","HDFC","HDFC Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","16,26,963","2,711.65",
"04-OCT-2021","HDFCAMC","HDFC AMC Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","49,019","2,932.25",
"04-OCT-2021","HDFCAMC","HDFC AMC Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","49,019","2,932.25",
"04-OCT-2021","HDFCLIFE","HDFC Life Ins Co Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","7,56,767","729.45",
"04-OCT-2021","HDFCLIFE","HDFC Life Ins Co Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","7,56,767","729.45",
"04-OCT-2021","HEROMOTOCO","Hero MotoCorp Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","1,12,803","2,847.95",
"04-OCT-2021","HEROMOTOCO","Hero MotoCorp Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","1,12,803","2,847.95",
"04-OCT-2021","HINDALCO","Hindalco Ind Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","15,27,630","484.35",
"04-OCT-2021","HINDALCO","Hindalco Ind Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","15,27,630","484.35",
"04-OCT-2021","HINDPETRO","Hindustan Petroleum Corp","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","6,12,220","298.95",
"04-OCT-2021","HINDPETRO","Hindustan Petroleum Corp","ISHARES MSCI EMERGING MARKETS ETF","BUY","6,12,220","298.95",
"04-OCT-2021","HINDUNILVR","Hindustan Unilever Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","7,80,802","2,704.05",
"04-OCT-2021","HINDUNILVR","Hindustan Unilever Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","7,80,802","2,704.05",
"04-OCT-2021","ICICIBANK","ICICI Bank Ltd.","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","48,60,289","692.35",
"04-OCT-2021","ICICIBANK","ICICI Bank Ltd.","ISHARES MSCI EMERGING MARKETS ETF","BUY","48,60,289","692.35",
"04-OCT-2021","ICICIGI","ICICI Lombard GIC Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,04,180","1,582.55",
"04-OCT-2021","ICICIGI","ICICI Lombard GIC Limited","ISHARES MSCI EMERGING MARKETS ETF","BUY","2,04,180","1,582.55",
"04-OCT-2021","ICICIPRULI","ICICI Pru Life Ins Co Ltd","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","3,42,754","667.80",
"04-OCT-2021","ICICIPRULI","ICICI Pru Life Ins Co Ltd","ISHARES MSCI EMERGING MARKETS ETF","BUY","3,42,754","667.80",
"04-OCT-2021","IGL","Indraprastha Gas Limited","ISHARES EMERGING MARKETS INDEX MAURITIUS CO ","SELL","2,78,518","530.30",
